year,month,heading11,countryID,countryNameTH,weight,quantity,price,tradeflow,productDetailEN,productDetailTH,ETL_DATE
2567,5,21039029000,KR,เกาหลีใต้,2800,2800,1716723,1,Other,ของผสมที่ใช้ปรุงรส และของผสมที่ใช้ชูรสอื่น ๆ,13/05/2025 06:00
2567,5,21039029000,KR,เกาหลีใต้,52652,14335,6000521,1,Other,ของผสมที่ใช้ปรุงรส และของผสมที่ใช้ชูรสอื่น ๆ,13/05/2025 06:00
2567,5,21039029000,SG,สิงคโปร์,3,3,3571,1,Other,ของผสมที่ใช้ปรุงรส และของผสมที่ใช้ชูรสอื่น ๆ,13/05/2025 06:00
2567,5,21039029000,TW,ไต้หวัน,1501,1506,1366453,1,Other,ของผสมที่ใช้ปรุงรส และของผสมที่ใช้ชูรสอื่น ๆ,13/05/2025 06:00
2567,5,21039029000,MX,เม็กซิโก,1,10,7136,1,Other,ของผสมที่ใช้ปรุงรส และของผสมที่ใช้ชูรสอื่น ๆ,13/05/2025 06:00
2567,5,21039029000,SG,สิงคโปร์,64290,18584,13831828,1,Other,ของผสมที่ใช้ปรุงรส และของผสมที่ใช้ชูรสอื่น ๆ,13/05/2025 06:00
2567,5,21039029000,DE,เยอรมนี,25200,25200,3229714,1,Other,ของผสมที่ใช้ปรุงรส และของผสมที่ใช้ชูรสอื่น ๆ,13/05/2025 06:00
2567,5,21039029000,GB,สหราชอาณาจักร,263,228,177699,1,Other,ของผสมที่ใช้ปรุงรส และของผสมที่ใช้ชูรสอื่น ๆ,13/05/2025 06:00
2567,5,21039029000,UG,อูกานดา,3,16,2480,1,Other,ของผสมที่ใช้ปรุงรส และของผสมที่ใช้ชูรสอื่น ๆ,13/05/2025 06:00
2567,5,21039029000,NL,เนเธอร์แลนด์,3,3,4389,1,Other,ของผสมที่ใช้ปรุงรส และของผสมที่ใช้ชูรสอื่น ๆ,13/05/2025 06:00
2567,5,21039029000,IN,อินเดีย,0,1,19,1,Other,ของผสมที่ใช้ปรุงรส และของผสมที่ใช้ชูรสอื่น ๆ,13/05/2025 06:00
2567,5,21039029000,SA,ซาอุดิอาระเบีย,0,0,285,1,Other,ของผสมที่ใช้ปรุงรส และของผสมที่ใช้ชูรสอื่น ๆ,13/05/2025 06:00
2567,5,21039029000,NO,นอร์เวย์,4,4,1052,1,Other,ของผสมที่ใช้ปรุงรส และของผสมที่ใช้ชูรสอื่น ๆ,13/05/2025 06:00
2567,5,21039029000,RS,เซอร์เบีย,68,3,137593,1,Other,ของผสมที่ใช้ปรุงรส และของผสมที่ใช้ชูรสอื่น ๆ,13/05/2025 06:00
2567,5,21039029000,VN,เวียดนาม,2,2,864,1,Other,ของผสมที่ใช้ปรุงรส และของผสมที่ใช้ชูรสอื่น ๆ,13/05/2025 06:00
2567,5,21039029000,MY,มาเลเซีย,209,60,59656,1,Other,ของผสมที่ใช้ปรุงรส และของผสมที่ใช้ชูรสอื่น ๆ,13/05/2025 06:00
2567,5,21039029000,IT,อิตาลี,8055,16025,1952558,1,Other,ของผสมที่ใช้ปรุงรส และของผสมที่ใช้ชูรสอื่น ๆ,13/05/2025 06:00
2567,5,21039029000,ES,สเปน,15,15,7630,1,Other,ของผสมที่ใช้ปรุงรส และของผสมที่ใช้ชูรสอื่น ๆ,13/05/2025 06:00
2567,5,21039029000,TH,ไทย,0,5,1221,1,Other,ของผสมที่ใช้ปรุงรส และของผสมที่ใช้ชูรสอื่น ๆ,13/05/2025 06:00
2567,5,21039029000,PH,ฟิลิปปินส์,24330,2391,3453325,1,Other,ของผสมที่ใช้ปรุงรส และของผสมที่ใช้ชูรสอื่น ๆ,13/05/2025 06:00
2567,5,21039029000,HU,ฮังการี,8,8,4562,1,Other,ของผสมที่ใช้ปรุงรส และของผสมที่ใช้ชูรสอื่น ๆ,13/05/2025 06:00
2567,5,21039029000,DE,เยอรมนี,5823,5823,3145206,1,Other,ของผสมที่ใช้ปรุงรส และของผสมที่ใช้ชูรสอื่น ๆ,13/05/2025 06:00
2567,5,21039029000,HU,ฮังการี,1200,99,379899,1,Other,ของผสมที่ใช้ปรุงรส และของผสมที่ใช้ชูรสอื่น ๆ,13/05/2025 06:00
2567,5,21039029000,CN,จีน,65601,35837,7690970,1,Other,ของผสมที่ใช้ปรุงรส และของผสมที่ใช้ชูรสอื่น ๆ,13/05/2025 06:00
2567,5,21039029000,ID,อินโดนีเซีย,46030,36239,11586299,1,Other,ของผสมที่ใช้ปรุงรส และของผสมที่ใช้ชูรสอื่น ๆ,13/05/2025 06:00
2567,5,21039029000,MO,มาเก๊า,35,17,52234,1,Other,ของผสมที่ใช้ปรุงรส และของผสมที่ใช้ชูรสอื่น ๆ,13/05/2025 06:00
2567,5,21039029000,US,สหรัฐอเมริกา,192,206,329662,1,Other,ของผสมที่ใช้ปรุงรส และของผสมที่ใช้ชูรสอื่น ๆ,13/05/2025 06:00
2567,5,21039029000,VN,เวียดนาม,0,1,28,1,Other,ของผสมที่ใช้ปรุงรส และของผสมที่ใช้ชูรสอื่น ๆ,13/05/2025 06:00
2567,5,21039029000,FR,ฝรั่งเศส,1159,1159,609431,1,Other,ของผสมที่ใช้ปรุงรส และของผสมที่ใช้ชูรสอื่น ๆ,13/05/2025 06:00
2567,5,21039029000,MY,มาเลเซีย,31342,11231,10966740,1,Other,ของผสมที่ใช้ปรุงรส และของผสมที่ใช้ชูรสอื่น ๆ,13/05/2025 06:00
2567,6,21039029000,KR,เกาหลีใต้,53768,12390,8616895,1,Other,ของผสมที่ใช้ปรุงรส และของผสมที่ใช้ชูรสอื่น ๆ,13/05/2025 06:00
2567,6,21039029000,US,สหรัฐอเมริกา,16319,16318,2661985,1,Other,ของผสมที่ใช้ปรุงรส และของผสมที่ใช้ชูรสอื่น ๆ,13/05/2025 06:00
2567,6,21039029000,KR,เกาหลีใต้,1700,1700,1098482,1,Other,ของผสมที่ใช้ปรุงรส และของผสมที่ใช้ชูรสอื่น ๆ,13/05/2025 06:00
2567,6,21039029000,TH,ไทย,1,1,687,1,Other,ของผสมที่ใช้ปรุงรส และของผสมที่ใช้ชูรสอื่น ๆ,13/05/2025 06:00
2567,6,21039029000,DE,เยอรมนี,17600,17600,2195578,1,Other,ของผสมที่ใช้ปรุงรส และของผสมที่ใช้ชูรสอื่น ๆ,13/05/2025 06:00
2567,6,21039029000,TW,ไต้หวัน,5001,5001,1158350,1,Other,ของผสมที่ใช้ปรุงรส และของผสมที่ใช้ชูรสอื่น ๆ,13/05/2025 06:00
2567,6,21039029000,HU,ฮังการี,1,1,945,1,Other,ของผสมที่ใช้ปรุงรส และของผสมที่ใช้ชูรสอื่น ๆ,13/05/2025 06:00
2567,6,21039029000,TH,ไทย,1,4,933,1,Other,ของผสมที่ใช้ปรุงรส และของผสมที่ใช้ชูรสอื่น ๆ,13/05/2025 06:00
2567,6,21039029000,IT,อิตาลี,2846,4788,1521746,1,Other,ของผสมที่ใช้ปรุงรส และของผสมที่ใช้ชูรสอื่น ๆ,13/05/2025 06:00
2567,6,21039029000,JP,ญี่ปุ่น,69190,21890,9665268,1,Other,ของผสมที่ใช้ปรุงรส และของผสมที่ใช้ชูรสอื่น ๆ,13/05/2025 06:00
2567,6,21039029000,SG,สิงคโปร์,32855,16678,11582746,1,Other,ของผสมที่ใช้ปรุงรส และของผสมที่ใช้ชูรสอื่น ๆ,13/05/2025 06:00
2567,6,21039029000,PL,โปแลนด์,5,5,2697,1,Other,ของผสมที่ใช้ปรุงรส และของผสมที่ใช้ชูรสอื่น ๆ,13/05/2025 06:00
2567,6,21039029000,BE,เบลเยียม,14,2,190,1,Other,ของผสมที่ใช้ปรุงรส และของผสมที่ใช้ชูรสอื่น ๆ,13/05/2025 06:00
2567,6,21039029000,ES,สเปน,773,773,345578,1,Other,ของผสมที่ใช้ปรุงรส และของผสมที่ใช้ชูรสอื่น ๆ,13/05/2025 06:00
2567,6,21039029000,FR,ฝรั่งเศส,8855,8855,4169336,1,Other,ของผสมที่ใช้ปรุงรส และของผสมที่ใช้ชูรสอื่น ๆ,13/05/2025 06:00
2567,6,21039029000,SA,ซาอุดิอาระเบีย,4,4,919,1,Other,ของผสมที่ใช้ปรุงรส และของผสมที่ใช้ชูรสอื่น ๆ,13/05/2025 06:00
2567,6,21039029000,IT,อิตาลี,0,2,1584,1,Other,ของผสมที่ใช้ปรุงรส และของผสมที่ใช้ชูรสอื่น ๆ,13/05/2025 06:00
2567,6,21039029000,CA,แคนาดา,635,635,217058,1,Other,ของผสมที่ใช้ปรุงรส และของผสมที่ใช้ชูรสอื่น ๆ,13/05/2025 06:00
2567,6,21039029000,NO,นอร์เวย์,41200,2060,10821841,1,Other,ของผสมที่ใช้ปรุงรส และของผสมที่ใช้ชูรสอื่น ๆ,13/05/2025 06:00
2567,6,21039029000,AU,ออสเตรเลีย,11998,4621,2795700,1,Other,ของผสมที่ใช้ปรุงรส และของผสมที่ใช้ชูรสอื่น ๆ,13/05/2025 06:00
2567,6,21039029000,GB,สหราชอาณาจักร,6118,1696,842472,1,Other,ของผสมที่ใช้ปรุงรส และของผสมที่ใช้ชูรสอื่น ๆ,13/05/2025 06:00
2567,6,21039029000,MY,มาเลเซีย,210,61,59513,1,Other,ของผสมที่ใช้ปรุงรส และของผสมที่ใช้ชูรสอื่น ๆ,13/05/2025 06:00
2567,6,21039029000,ES,สเปน,7,1,6275,1,Other,ของผสมที่ใช้ปรุงรส และของผสมที่ใช้ชูรสอื่น ๆ,13/05/2025 06:00
2567,6,21039029000,CN,จีน,109035,46349,13357504,1,Other,ของผสมที่ใช้ปรุงรส และของผสมที่ใช้ชูรสอื่น ๆ,13/05/2025 06:00
2567,6,21039029000,FR,ฝรั่งเศส,42,42,44220,1,Other,ของผสมที่ใช้ปรุงรส และของผสมที่ใช้ชูรสอื่น ๆ,13/05/2025 06:00
2567,6,21039029000,ID,อินโดนีเซีย,30323,30323,7862576,1,Other,ของผสมที่ใช้ปรุงรส และของผสมที่ใช้ชูรสอื่น ๆ,13/05/2025 06:00
2567,6,21039029000,MY,มาเลเซีย,44010,25272,19150888,1,Other,ของผสมที่ใช้ปรุงรส และของผสมที่ใช้ชูรสอื่น ๆ,13/05/2025 06:00
2567,6,21039029000,PH,ฟิลิปปินส์,30050,1383,3358239,1,Other,ของผสมที่ใช้ปรุงรส และของผสมที่ใช้ชูรสอื่น ๆ,13/05/2025 06:00
2567,6,21039029000,IN,อินเดีย,15245,15032,1460660,1,Other,ของผสมที่ใช้ปรุงรส และของผสมที่ใช้ชูรสอื่น ๆ,13/05/2025 06:00
2567,6,21039029000,DE,เยอรมนี,5354,5302,3018574,1,Other,ของผสมที่ใช้ปรุงรส และของผสมที่ใช้ชูรสอื่น ๆ,13/05/2025 06:00
2567,6,21039029000,ES,สเปน,4955,2195,760023,1,Other,ของผสมที่ใช้ปรุงรส และของผสมที่ใช้ชูรสอื่น ๆ,13/05/2025 06:00
2567,10,21039029000,DK,เดนมาร์ก,0,2,1063,1,Other,ของผสมที่ใช้ปรุงรส และของผสมที่ใช้ชูรสอื่น ๆ,13/05/2025 06:00
2567,10,21039029000,BN,บรูไน,1,1,471,1,Other,ของผสมที่ใช้ปรุงรส และของผสมที่ใช้ชูรสอื่น ๆ,13/05/2025 06:00
2567,10,21039029000,IN,อินเดีย,13343,13549,1155092,1,Other,ของผสมที่ใช้ปรุงรส และของผสมที่ใช้ชูรสอื่น ๆ,13/05/2025 06:00
2567,10,21039029000,RO,โรมาเนีย,253,22,90670,1,Other,ของผสมที่ใช้ปรุงรส และของผสมที่ใช้ชูรสอื่น ๆ,13/05/2025 06:00
2567,10,21039029000,AU,ออสเตรเลีย,14066,6856,2454819,1,Other,ของผสมที่ใช้ปรุงรส และของผสมที่ใช้ชูรสอื่น ๆ,13/05/2025 06:00
2567,10,21039029000,IL,อิสราเอล,1250,1250,700464,1,Other,ของผสมที่ใช้ปรุงรส และของผสมที่ใช้ชูรสอื่น ๆ,13/05/2025 06:00
2567,10,21039029000,JP,ญี่ปุ่น,93106,52352,18119955,1,Other,ของผสมที่ใช้ปรุงรส และของผสมที่ใช้ชูรสอื่น ๆ,13/05/2025 06:00
2567,10,21039029000,KR,เกาหลีใต้,1975,1975,1191803,1,Other,ของผสมที่ใช้ปรุงรส และของผสมที่ใช้ชูรสอื่น ๆ,13/05/2025 06:00
2567,10,21039029000,KR,เกาหลีใต้,82473,33975,11163042,1,Other,ของผสมที่ใช้ปรุงรส และของผสมที่ใช้ชูรสอื่น ๆ,13/05/2025 06:00
2567,10,21039029000,TW,ไต้หวัน,4001,4001,776077,1,Other,ของผสมที่ใช้ปรุงรส และของผสมที่ใช้ชูรสอื่น ๆ,13/05/2025 06:00
2567,10,21039029000,US,สหรัฐอเมริกา,714,48,104630,1,Other,ของผสมที่ใช้ปรุงรส และของผสมที่ใช้ชูรสอื่น ๆ,13/05/2025 06:00
2567,10,21039029000,SG,สิงคโปร์,89425,51905,25943203,1,Other,ของผสมที่ใช้ปรุงรส และของผสมที่ใช้ชูรสอื่น ๆ,13/05/2025 06:00
2567,10,21039029000,US,สหรัฐอเมริกา,6,6,8181,1,Other,ของผสมที่ใช้ปรุงรส และของผสมที่ใช้ชูรสอื่น ๆ,13/05/2025 06:00
2567,10,21039029000,CN,จีน,450,450,110242,1,Other,ของผสมที่ใช้ปรุงรส และของผสมที่ใช้ชูรสอื่น ๆ,13/05/2025 06:00
2567,10,21039029000,DE,เยอรมนี,35200,35200,4108616,1,Other,ของผสมที่ใช้ปรุงรส และของผสมที่ใช้ชูรสอื่น ๆ,13/05/2025 06:00
2567,10,21039029000,GB,สหราชอาณาจักร,2716,7837,1274120,1,Other,ของผสมที่ใช้ปรุงรส และของผสมที่ใช้ชูรสอื่น ๆ,13/05/2025 06:00
2567,10,21039029000,NL,เนเธอร์แลนด์,244,840,118493,1,Other,ของผสมที่ใช้ปรุงรส และของผสมที่ใช้ชูรสอื่น ๆ,13/05/2025 06:00
2567,10,21039029000,ES,สเปน,569,192,53656,1,Other,ของผสมที่ใช้ปรุงรส และของผสมที่ใช้ชูรสอื่น ๆ,13/05/2025 06:00
2567,10,21039029000,SA,ซาอุดิอาระเบีย,1,1,197,1,Other,ของผสมที่ใช้ปรุงรส และของผสมที่ใช้ชูรสอื่น ๆ,13/05/2025 06:00
2567,10,21039029000,NO,นอร์เวย์,14320,716,3735117,1,Other,ของผสมที่ใช้ปรุงรส และของผสมที่ใช้ชูรสอื่น ๆ,13/05/2025 06:00
2567,10,21039029000,VN,เวียดนาม,385,387,83441,1,Other,ของผสมที่ใช้ปรุงรส และของผสมที่ใช้ชูรสอื่น ๆ,13/05/2025 06:00
2567,10,21039029000,MY,มาเลเซีย,244,70,65991,1,Other,ของผสมที่ใช้ปรุงรส และของผสมที่ใช้ชูรสอื่น ๆ,13/05/2025 06:00
2567,10,21039029000,FR,ฝรั่งเศส,33,33,31197,1,Other,ของผสมที่ใช้ปรุงรส และของผสมที่ใช้ชูรสอื่น ๆ,13/05/2025 06:00
2567,10,21039029000,IT,อิตาลี,14916,27337,5828391,1,Other,ของผสมที่ใช้ปรุงรส และของผสมที่ใช้ชูรสอื่น ๆ,13/05/2025 06:00
2567,10,21039029000,ES,สเปน,5,5,2955,1,Other,ของผสมที่ใช้ปรุงรส และของผสมที่ใช้ชูรสอื่น ๆ,13/05/2025 06:00
2567,10,21039029000,TH,ไทย,0,19,2789,1,Other,ของผสมที่ใช้ปรุงรส และของผสมที่ใช้ชูรสอื่น ๆ,13/05/2025 06:00
2567,10,21039029000,PH,ฟิลิปปินส์,22173,1144,2325647,1,Other,ของผสมที่ใช้ปรุงรส และของผสมที่ใช้ชูรสอื่น ๆ,13/05/2025 06:00
2567,10,21039029000,CA,แคนาดา,189,189,62827,1,Other,ของผสมที่ใช้ปรุงรส และของผสมที่ใช้ชูรสอื่น ๆ,13/05/2025 06:00
2567,10,21039029000,DE,เยอรมนี,5453,5202,1394622,1,Other,ของผสมที่ใช้ปรุงรส และของผสมที่ใช้ชูรสอื่น ๆ,13/05/2025 06:00
2567,10,21039029000,CN,จีน,65309,30803,9156535,1,Other,ของผสมที่ใช้ปรุงรส และของผสมที่ใช้ชูรสอื่น ๆ,13/05/2025 06:00
2567,10,21039029000,ID,อินโดนีเซีย,53406,43614,15089470,1,Other,ของผสมที่ใช้ปรุงรส และของผสมที่ใช้ชูรสอื่น ๆ,13/05/2025 06:00
2567,10,21039029000,NL,เนเธอร์แลนด์,0,3,364,1,Other,ของผสมที่ใช้ปรุงรส และของผสมที่ใช้ชูรสอื่น ๆ,13/05/2025 06:00
2567,10,21039029000,US,สหรัฐอเมริกา,18501,12614,5858412,1,Other,ของผสมที่ใช้ปรุงรส และของผสมที่ใช้ชูรสอื่น ๆ,13/05/2025 06:00
2567,10,21039029000,TH,ไทย,6,6,6000,1,Other,ของผสมที่ใช้ปรุงรส และของผสมที่ใช้ชูรสอื่น ๆ,13/05/2025 06:00
2567,10,21039029000,FR,ฝรั่งเศส,7405,7405,4575412,1,Other,ของผสมที่ใช้ปรุงรส และของผสมที่ใช้ชูรสอื่น ๆ,13/05/2025 06:00
2567,10,21039029000,MY,มาเลเซีย,40748,15008,16835811,1,Other,ของผสมที่ใช้ปรุงรส และของผสมที่ใช้ชูรสอื่น ๆ,13/05/2025 06:00
2567,10,21039029000,OM,โอมาน,0,0,857,1,Other,ของผสมที่ใช้ปรุงรส และของผสมที่ใช้ชูรสอื่น ๆ,13/05/2025 06:00
2567,11,21039029000,EG,อียิปต์,1,1,456,1,Other,ของผสมที่ใช้ปรุงรส และของผสมที่ใช้ชูรสอื่น ๆ,13/05/2025 06:00
2567,11,21039029000,IN,อินเดีย,410,67,24931,1,Other,ของผสมที่ใช้ปรุงรส และของผสมที่ใช้ชูรสอื่น ๆ,13/05/2025 06:00
2567,11,21039029000,RO,โรมาเนีย,410,34,142765,1,Other,ของผสมที่ใช้ปรุงรส และของผสมที่ใช้ชูรสอื่น ๆ,13/05/2025 06:00
2567,11,21039029000,AU,ออสเตรเลีย,8782,5411,1721174,1,Other,ของผสมที่ใช้ปรุงรส และของผสมที่ใช้ชูรสอื่น ๆ,13/05/2025 06:00
2567,11,21039029000,AT,ออสเตรีย,0,10,513,1,Other,ของผสมที่ใช้ปรุงรส และของผสมที่ใช้ชูรสอื่น ๆ,13/05/2025 06:00
2567,11,21039029000,AT,ออสเตรีย,720,720,227390,1,Other,ของผสมที่ใช้ปรุงรส และของผสมที่ใช้ชูรสอื่น ๆ,13/05/2025 06:00
2567,11,21039029000,JP,ญี่ปุ่น,126237,59597,18221976,1,Other,ของผสมที่ใช้ปรุงรส และของผสมที่ใช้ชูรสอื่น ๆ,13/05/2025 06:00
2567,11,21039029000,KR,เกาหลีใต้,3625,3625,2205641,1,Other,ของผสมที่ใช้ปรุงรส และของผสมที่ใช้ชูรสอื่น ๆ,13/05/2025 06:00
2567,11,21039029000,KR,เกาหลีใต้,71102,19634,6668309,1,Other,ของผสมที่ใช้ปรุงรส และของผสมที่ใช้ชูรสอื่น ๆ,13/05/2025 06:00
2567,11,21039029000,TW,ไต้หวัน,6000,6000,1508280,1,Other,ของผสมที่ใช้ปรุงรส และของผสมที่ใช้ชูรสอื่น ๆ,13/05/2025 06:00
2567,11,21039029000,US,สหรัฐอเมริกา,699,48,105308,1,Other,ของผสมที่ใช้ปรุงรส และของผสมที่ใช้ชูรสอื่น ๆ,13/05/2025 06:00
2567,11,21039029000,TH,ไทย,0,5,1033,1,Other,ของผสมที่ใช้ปรุงรส และของผสมที่ใช้ชูรสอื่น ๆ,13/05/2025 06:00
2567,11,21039029000,SG,สิงคโปร์,72400,39460,17759075,1,Other,ของผสมที่ใช้ปรุงรส และของผสมที่ใช้ชูรสอื่น ๆ,13/05/2025 06:00
2567,11,21039029000,AL,แอลเบเนีย,8,24,138,1,Other,ของผสมที่ใช้ปรุงรส และของผสมที่ใช้ชูรสอื่น ๆ,13/05/2025 06:00
2567,11,21039029000,CN,จีน,2880,160,398307,1,Other,ของผสมที่ใช้ปรุงรส และของผสมที่ใช้ชูรสอื่น ๆ,13/05/2025 06:00
2567,11,21039029000,DE,เยอรมนี,8000,8000,879415,1,Other,ของผสมที่ใช้ปรุงรส และของผสมที่ใช้ชูรสอื่น ๆ,13/05/2025 06:00
2567,11,21039029000,GB,สหราชอาณาจักร,1410,8130,697557,1,Other,ของผสมที่ใช้ปรุงรส และของผสมที่ใช้ชูรสอื่น ๆ,13/05/2025 06:00
2567,11,21039029000,NL,เนเธอร์แลนด์,174,600,83670,1,Other,ของผสมที่ใช้ปรุงรส และของผสมที่ใช้ชูรสอื่น ๆ,13/05/2025 06:00
2567,11,21039029000,MY,มาเลเซีย,209,60,56009,1,Other,ของผสมที่ใช้ปรุงรส และของผสมที่ใช้ชูรสอื่น ๆ,13/05/2025 06:00
2567,11,21039029000,VN,เวียดนาม,2,2,2880,1,Other,ของผสมที่ใช้ปรุงรส และของผสมที่ใช้ชูรสอื่น ๆ,13/05/2025 06:00
2567,11,21039029000,FR,ฝรั่งเศส,67,67,62702,1,Other,ของผสมที่ใช้ปรุงรส และของผสมที่ใช้ชูรสอื่น ๆ,13/05/2025 06:00
2567,11,21039029000,IT,อิตาลี,6724,6098,2377216,1,Other,ของผสมที่ใช้ปรุงรส และของผสมที่ใช้ชูรสอื่น ๆ,13/05/2025 06:00
2567,11,21039029000,TH,ไทย,4,4,6200,1,Other,ของผสมที่ใช้ปรุงรส และของผสมที่ใช้ชูรสอื่น ๆ,13/05/2025 06:00
2567,11,21039029000,PH,ฟิลิปปินส์,6689,597,1292539,1,Other,ของผสมที่ใช้ปรุงรส และของผสมที่ใช้ชูรสอื่น ๆ,13/05/2025 06:00
2567,11,21039029000,CH,สมาพันธรัฐสวิส,1,1,331,1,Other,ของผสมที่ใช้ปรุงรส และของผสมที่ใช้ชูรสอื่น ๆ,13/05/2025 06:00
2567,11,21039029000,HU,ฮังการี,0,0,153,1,Other,ของผสมที่ใช้ปรุงรส และของผสมที่ใช้ชูรสอื่น ๆ,13/05/2025 06:00
2567,11,21039029000,TH,ไทย,0,4,508,1,Other,ของผสมที่ใช้ปรุงรส และของผสมที่ใช้ชูรสอื่น ๆ,13/05/2025 06:00
2567,11,21039029000,CA,แคนาดา,236,236,78914,1,Other,ของผสมที่ใช้ปรุงรส และของผสมที่ใช้ชูรสอื่น ๆ,13/05/2025 06:00
2567,11,21039029000,NZ,นิวซีแลนด์,29,5,5085,1,Other,ของผสมที่ใช้ปรุงรส และของผสมที่ใช้ชูรสอื่น ๆ,13/05/2025 06:00
2567,11,21039029000,DE,เยอรมนี,10627,10608,2596502,1,Other,ของผสมที่ใช้ปรุงรส และของผสมที่ใช้ชูรสอื่น ๆ,13/05/2025 06:00
2567,11,21039029000,CN,จีน,77635,58771,6980342,1,Other,ของผสมที่ใช้ปรุงรส และของผสมที่ใช้ชูรสอื่น ๆ,13/05/2025 06:00
2567,11,21039029000,ID,อินโดนีเซีย,35986,35986,12321664,1,Other,ของผสมที่ใช้ปรุงรส และของผสมที่ใช้ชูรสอื่น ๆ,13/05/2025 06:00
2567,11,21039029000,US,สหรัฐอเมริกา,20152,19890,9030072,1,Other,ของผสมที่ใช้ปรุงรส และของผสมที่ใช้ชูรสอื่น ๆ,13/05/2025 06:00
2567,11,21039029000,FR,ฝรั่งเศส,4693,4693,1005934,1,Other,ของผสมที่ใช้ปรุงรส และของผสมที่ใช้ชูรสอื่น ๆ,13/05/2025 06:00
2567,11,21039029000,MY,มาเลเซีย,54220,14513,21570729,1,Other,ของผสมที่ใช้ปรุงรส และของผสมที่ใช้ชูรสอื่น ๆ,13/05/2025 06:00
2567,12,21039029000,CA,แคนาดา,1,1,350,1,Other,ของผสมที่ใช้ปรุงรส และของผสมที่ใช้ชูรสอื่น ๆ,13/05/2025 06:00
2567,12,21039029000,IN,อินเดีย,6,3,945,1,Other,ของผสมที่ใช้ปรุงรส และของผสมที่ใช้ชูรสอื่น ๆ,13/05/2025 06:00
2567,12,21039029000,RO,โรมาเนีย,470,40,173289,1,Other,ของผสมที่ใช้ปรุงรส และของผสมที่ใช้ชูรสอื่น ๆ,13/05/2025 06:00
2567,12,21039029000,AU,ออสเตรเลีย,6662,2924,1407651,1,Other,ของผสมที่ใช้ปรุงรส และของผสมที่ใช้ชูรสอื่น ๆ,13/05/2025 06:00
2567,12,21039029000,JP,ญี่ปุ่น,42198,17254,7988171,1,Other,ของผสมที่ใช้ปรุงรส และของผสมที่ใช้ชูรสอื่น ๆ,13/05/2025 06:00
2567,12,21039029000,KR,เกาหลีใต้,1625,1625,980597,1,Other,ของผสมที่ใช้ปรุงรส และของผสมที่ใช้ชูรสอื่น ๆ,13/05/2025 06:00
2567,12,21039029000,KR,เกาหลีใต้,52968,103394,3014184,1,Other,ของผสมที่ใช้ปรุงรส และของผสมที่ใช้ชูรสอื่น ๆ,13/05/2025 06:00
2567,12,21039029000,TW,ไต้หวัน,5000,5000,1095421,1,Other,ของผสมที่ใช้ปรุงรส และของผสมที่ใช้ชูรสอื่น ๆ,13/05/2025 06:00
2567,12,21039029000,SG,สิงคโปร์,57822,14128,13454559,1,Other,ของผสมที่ใช้ปรุงรส และของผสมที่ใช้ชูรสอื่น ๆ,13/05/2025 06:00
2567,12,21039029000,DE,เยอรมนี,17600,17600,1981607,1,Other,ของผสมที่ใช้ปรุงรส และของผสมที่ใช้ชูรสอื่น ๆ,13/05/2025 06:00
2567,12,21039029000,GB,สหราชอาณาจักร,3726,2186,906139,1,Other,ของผสมที่ใช้ปรุงรส และของผสมที่ใช้ชูรสอื่น ๆ,13/05/2025 06:00
2567,12,21039029000,ES,สเปน,6336,2160,848265,1,Other,ของผสมที่ใช้ปรุงรส และของผสมที่ใช้ชูรสอื่น ๆ,13/05/2025 06:00
2567,12,21039029000,NO,นอร์เวย์,1,1,654,1,Other,ของผสมที่ใช้ปรุงรส และของผสมที่ใช้ชูรสอื่น ๆ,13/05/2025 06:00
2567,12,21039029000,VN,เวียดนาม,507,507,119413,1,Other,ของผสมที่ใช้ปรุงรส และของผสมที่ใช้ชูรสอื่น ๆ,13/05/2025 06:00
2567,12,21039029000,FR,ฝรั่งเศส,58,58,56907,1,Other,ของผสมที่ใช้ปรุงรส และของผสมที่ใช้ชูรสอื่น ๆ,13/05/2025 06:00
2567,12,21039029000,DE,เยอรมนี,0,1,404,1,Other,ของผสมที่ใช้ปรุงรส และของผสมที่ใช้ชูรสอื่น ๆ,13/05/2025 06:00
2567,12,21039029000,IT,อิตาลี,6068,11561,2896821,1,Other,ของผสมที่ใช้ปรุงรส และของผสมที่ใช้ชูรสอื่น ๆ,13/05/2025 06:00
2567,12,21039029000,TH,ไทย,11,11,16000,1,Other,ของผสมที่ใช้ปรุงรส และของผสมที่ใช้ชูรสอื่น ๆ,13/05/2025 06:00
2567,12,21039029000,PH,ฟิลิปปินส์,38121,1773,4246878,1,Other,ของผสมที่ใช้ปรุงรส และของผสมที่ใช้ชูรสอื่น ๆ,13/05/2025 06:00
2567,12,21039029000,HU,ฮังการี,1,3,432,1,Other,ของผสมที่ใช้ปรุงรส และของผสมที่ใช้ชูรสอื่น ๆ,13/05/2025 06:00
2567,12,21039029000,MX,เม็กซิโก,1,1,1328,1,Other,ของผสมที่ใช้ปรุงรส และของผสมที่ใช้ชูรสอื่น ๆ,13/05/2025 06:00
2567,12,21039029000,GR,กรีซ,0,3,771,1,Other,ของผสมที่ใช้ปรุงรส และของผสมที่ใช้ชูรสอื่น ๆ,13/05/2025 06:00
2567,12,21039029000,DE,เยอรมนี,14038,13520,4519330,1,Other,ของผสมที่ใช้ปรุงรส และของผสมที่ใช้ชูรสอื่น ๆ,13/05/2025 06:00
