LOC,NAME,CODETX,MFG,SER,KV,MVA,Year Test,Sample Day,Tested day,O2,N2,CO2,CO,H2,CH4,C2H2,C2H4,C2H6,C3H6,C3H8,TCG,TEMP,WATER,NB
BSP,KT4AB,BSPKT4AB,ABB NORWAY,103799,139.43/16,100,2008.0,2019-10-19,2019-11-25,17855,47401,1941.0,609.0,7.0,0.0,0.0,6.0,0.0,0.0,0.0,622.0,50,20,-
BSP,KT4AB,BSPKT4AB,ABB NORWAY,103799,139.43/16,100,2008.0,2020-04-26,2020-05-03,6148,39685,2478.0,952.0,14.0,7.0,0.0,5.0,3.0,2.0,8.0,991.0,54,11,
BSP,KT4AB,BSPKT4AB,ABB NORWAY,103799,139.43/16,100,2008.0,2020-05-24,2020-06-01,0,0,908.0,497.0,0.0,6.0,0.0,1.0,2.0,0.0,6.0,512.0,,10,"เครื่องไม่สามารถรายงานผลของ O2, N2, H2 ได้"
BSP,KT4AB,BSPKT4AB,ABB NORWAY,103799,139.43/16,100,2008.0,2021-04-18,2021-06-07,17930,62930,1496.0,370.0,40.0,3.0,0.0,1.0,1.0,0.0,3.0,418.0,56,17,
BSP,KT4AB,BSPKT4AB,ABB NORWAY,103799,139.43/16,100,2008.0,2022-05-21,2022-05-27,9660,38926,2599.0,795.0,9.0,4.0,0.0,6.0,4.0,0.0,0.0,818.0,50,13,
BSP,KT4AB,BSPKT4AB,ABB NORWAY,103799,139.43/16,100,2008.0,2022-10-16,2023-01-27,41029,65708,2556.0,761.0,7.0,1.0,0.0,5.0,3.0,3.0,3.0,783.0,53,16,
BSP,KT4AB,BSPKT4AB,ABB NORWAY,103799,139.43/16,100,2008.0,2023-01-20,2023-02-02,7270,45770,2573.0,774.0,3.0,6.0,0.0,3.0,3.0,0.0,0.0,789.0,45,13,
BSP,KT4AB,BSPKT4AB,ABB NORWAY,103799,139.43/16,100,2008.0,2023-04-23,2023-05-07,8141,51418,2911.0,922.0,3.0,11.0,0.0,9.0,3.0,7.0,5.0,960.0,52,13,
BSP,KT4AB,BSPKT4AB,ABB NORWAY,103799,139.43/16,100,2008.0,2023-10-13,2023-12-11,17410,33220,2936.0,939.0,4.0,13.0,0.0,13.0,4.0,10.0,5.0,988.0,44,12,
BSP,KT4AB,BSPKT4AB,ABB NORWAY,103799,139.43/16,100,2008.0,2024-04-19,2024-04-27,8225,34399,2873.0,1007.0,8.0,10.0,0.0,6.0,0.0,0.0,0.0,1031.0,52,5,
BSP,KT4AC,BSPKT4AC,ABB NORWAY,103800,139.43/16,100,2008.0,2019-10-19,2019-11-25,12219,45047,1780.0,512.0,5.0,3.0,0.0,5.0,0.0,7.0,4.0,536.0,50,17,-
BSP,KT4AC,BSPKT4AC,ABB NORWAY,103800,139.43/16,100,2008.0,2020-04-26,2020-05-03,6817,39629,2204.0,975.0,22.0,8.0,0.0,0.0,4.0,0.0,7.0,1016.0,54,11,
BSP,KT4AC,BSPKT4AC,ABB NORWAY,103800,139.43/16,100,2008.0,2020-05-24,2020-06-01,0,0,864.0,539.0,0.0,8.0,0.0,1.0,4.0,0.0,6.0,558.0,,8,"เครื่องไม่สามารถรายงานผลของ O2, N2, H2 ได้"
BSP,KT4AC,BSPKT4AC,ABB NORWAY,103800,139.43/16,100,2008.0,2021-04-18,2021-06-07,1309,5178,1125.0,383.0,23.0,4.0,0.0,0.0,1.0,0.0,0.0,411.0,56,12,
BSP,KT4AC,BSPKT4AC,ABB NORWAY,103800,139.43/16,100,2008.0,2022-05-21,2022-05-26,13407,39720,1926.0,710.0,8.0,4.0,0.0,4.0,7.0,0.0,0.0,733.0,50,14,
BSP,KT4AC,BSPKT4AC,ABB NORWAY,103800,139.43/16,100,2008.0,2022-10-16,2023-01-27,36230,63652,1937.0,697.0,5.0,4.0,0.0,1.0,2.0,4.0,2.0,715.0,52,12,
BSP,KT4AC,BSPKT4AC,ABB NORWAY,103800,139.43/16,100,2008.0,2023-01-20,2023-02-02,10800,49760,1978.0,706.0,2.0,6.0,0.0,3.0,2.0,0.0,0.0,719.0,45,9,
BSP,KT4AC,BSPKT4AC,ABB NORWAY,103800,139.43/16,100,2008.0,2023-04-23,2023-05-07,13882,57915,1806.0,707.0,2.0,7.0,0.0,5.0,2.0,7.0,5.0,735.0,50,13,
BSP,KT4AC,BSPKT4AC,ABB NORWAY,103800,139.43/16,100,2008.0,2023-10-13,2023-12-05,17019,52795,2477.0,817.0,17.0,9.0,0.0,5.0,3.0,10.0,5.0,866.0,44,11,
BSP,KT4AC,BSPKT4AC,ABB NORWAY,103800,139.43/16,100,2008.0,2024-04-19,2024-04-27,9303,35010,2723.0,898.0,7.0,10.0,0.0,5.0,0.0,0.0,0.0,920.0,52,4,
BSP2,KT1AA,BSP2KT1AA,TMT&D,04900004,500,333.33,2018.0,2020-04-27,2020-05-03,6349,26053,721.0,119.0,5.0,2.0,0.0,0.0,1.0,0.0,1.0,128.0,54,14,
BSP2,KT1AA,BSP2KT1AA,TMT&D,04900004,500,333.33,2018.0,2021-04-19,2021-06-11,16370,37240,667.0,79.0,46.0,1.0,0.0,0.0,1.0,0.0,0.0,127.0,62,19,
BSP2,KT1AA,BSP2KT1AA,TMT&D,04900004,500,333.33,2018.0,2021-08-20,2021-11-11,21989,43834,209.0,25.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,56,12,
BSP2,KT1AA,BSP2KT1AA,TMT&D,04900004,500,333.33,2018.0,2022-04-23,2022-05-06,12944,51337,913.0,56.0,12.0,2.0,0.0,0.0,8.0,0.0,0.0,78.0,55,13,
BSP2,KT1AA,BSP2KT1AA,TMT&D,04900004,500,333.33,2018.0,2022-10-16,2023-01-27,36005,59136,922.0,53.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,60.0,55,17,
BSP2,KT1AA,BSP2KT1AA,TMT&D,04900004,500,333.33,2018.0,2023-04-22,2023-05-07,3804,24534,943.0,64.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,75.0,56,18,
BSP2,KT1AA,BSP2KT1AA,TMT&D,04900004,500,333.33,2018.0,2023-10-16,2023-12-11,12930,23700,977.0,146.0,8.0,6.0,0.0,3.0,1.0,5.0,1.0,170.0,54,20,
BSP2,KT1AA,BSP2KT1AA,TMT&D,04900004,500,333.33,2018.0,2024-02-17,2024-03-04,21640,37850,791.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
BSP2,KT1AA,BSP2KT1AA,TMT&D,04900004,500,333.33,2018.0,2024-04-20,2024-04-27,5462,32059,1707.0,180.0,7.0,9.0,0.0,1.0,4.0,18.0,6.0,225.0,60,9,
BSP2,KT1AB,BSP2KT1AB,TMT&D,04900005,500,333.33,2018.0,2020-04-27,2020-05-03,4693,19728,734.0,116.0,7.0,2.0,0.0,0.0,1.0,0.0,1.0,127.0,56,10,
BSP2,KT1AB,BSP2KT1AB,TMT&D,04900005,500,333.33,2018.0,2021-04-19,2021-06-11,23880,38350,728.0,89.0,48.0,1.0,0.0,0.0,1.0,0.0,0.0,139.0,64,26,
BSP2,KT1AB,BSP2KT1AB,TMT&D,04900005,500,333.33,2018.0,2021-08-20,2021-11-11,12480,21138,170.0,13.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,,8,
BSP2,KT1AB,BSP2KT1AB,TMT&D,04900005,500,333.33,2018.0,2022-04-23,2022-05-06,6345,23376,900.0,56.0,10.0,3.0,0.0,0.0,10.0,0.0,0.0,79.0,56,7,
BSP2,KT1AB,BSP2KT1AB,TMT&D,04900005,500,333.33,2018.0,2022-10-16,2023-01-27,10378,23170,902.0,53.0,5.0,1.0,0.0,0.0,0.0,1.0,1.0,61.0,0,8,
BSP2,KT1AB,BSP2KT1AB,TMT&D,04900005,500,333.33,2018.0,2023-04-22,2023-05-07,17205,48596,933.0,58.0,2.0,5.0,0.0,0.0,1.0,0.0,0.0,66.0,55,16,
BSP2,KT1AB,BSP2KT1AB,TMT&D,04900005,500,333.33,2018.0,2023-10-16,2023-12-11,7600,22350,1053.0,84.0,5.0,9.0,0.0,23.0,7.0,6.0,1.0,135.0,55,15,
BSP2,KT1AB,BSP2KT1AB,TMT&D,04900005,500,333.33,2018.0,2024-04-20,2024-04-27,4744,29945,1190.0,139.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,151.0,60,6,
BSP2,KT1AC,BSP2KT1AC,TMT&D,04900006,500,333.33,2018.0,2020-04-27,2020-05-03,4405,15418,637.0,121.0,5.0,6.0,0.0,0.0,6.0,0.0,4.0,142.0,54,15,
BSP2,KT1AC,BSP2KT1AC,TMT&D,04900006,500,333.33,2018.0,2021-04-19,2021-06-07,14500,37240,525.0,72.0,47.0,1.0,0.0,0.0,0.0,0.0,5.0,125.0,64,14,
BSP2,KT1AC,BSP2KT1AC,TMT&D,04900006,500,333.33,2018.0,2021-08-20,2021-11-11,13308,21763,171.0,11.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,,9,
BSP2,KT1AC,BSP2KT1AC,TMT&D,04900006,500,333.33,2018.0,2022-04-23,2022-05-06,4548,20463,624.0,34.0,11.0,4.0,0.0,2.0,2.0,0.0,2.0,55.0,55,11,
BSP2,KT1AC,BSP2KT1AC,TMT&D,04900006,500,333.33,2018.0,2022-07-23,2022-07-31,10045,31365,947.0,41.0,7.0,1.0,0.0,3.0,1.0,2.0,7.0,62.0,56,13,
BSP2,KT1AC,BSP2KT1AC,TMT&D,04900006,500,333.33,2018.0,2022-10-16,2023-01-27,36392,60957,914.0,42.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,48.0,55,15,
BSP2,KT1AC,BSP2KT1AC,TMT&D,04900006,500,333.33,2018.0,2023-04-22,2023-05-07,14385,34327,910.0,51.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,57.0,56,16,
BSP2,KT1AC,BSP2KT1AC,TMT&D,04900006,500,333.33,2018.0,2023-10-16,2023-12-11,8680,21290,926.0,63.0,5.0,9.0,0.0,19.0,7.0,5.0,1.0,109.0,54,18,
BSP2,KT1AC,BSP2KT1AC,TMT&D,04900006,500,333.33,2018.0,2024-04-20,2024-04-27,8334,25121,1663.0,179.0,7.0,7.0,0.0,1.0,2.0,14.0,3.0,213.0,60,8,
BWN,KT1A,BWNKT1A,DAIHEN,5BK012801,230/121/22,200,2009.0,2019-03-30,2019-04-07,9310,40264,1094.0,80.0,16.0,23.0,0.0,0.0,21.0,0.0,0.0,140.0,51,12,-
BWN,KT1A,BWNKT1A,DAIHEN,5BK012801,230/121/22,200,2009.0,2021-05-23,2021-07-20,7334,38842,3049.0,123.0,38.0,30.0,0.0,0.0,46.0,0.0,0.0,237.0,71,18,
BWN,KT1A,BWNKT1A,DAIHEN,5BK012801,230/121/22,200,2009.0,2022-05-12,2022-05-20,5758,50354,3181.0,85.0,73.0,34.0,0.0,16.0,48.0,0.0,27.0,283.0,70,5,
BWN,KT1A,BWNKT1A,DAIHEN,5BK012801,230/121/22,200,2009.0,2022-12-16,2023-01-06,4611,40493,4366.0,145.0,45.0,41.0,0.0,0.0,54.0,0.0,30.0,315.0,55,6,
BWN,KT1A,BWNKT1A,DAIHEN,5BK012801,230/121/22,200,2009.0,2023-06-24,2023-06-29,5281,32885,3750.0,128.0,20.0,44.0,0.0,1.0,54.0,2.0,38.0,287.0,66,7,
BWN,KT1A,BWNKT1A,DAIHEN,5BK012801,230/121/22,200,2009.0,2024-03-10,2024-04-10,5337,41308,3789.0,134.0,8.0,41.0,0.0,11.0,87.0,89.0,65.0,435.0,60,10,
BWN,KT2A,BWNKT2A,TRAFO UNION,N407930,230/115/22,200,2006.0,2019-03-30,2019-04-05,7013,45538,1027.0,465.0,13.0,4.0,0.0,0.0,4.0,0.0,0.0,486.0,55,14,-
BWN,KT2A,BWNKT2A,TRAFO UNION,N407930,230/115/22,200,2006.0,2021-05-23,2021-07-20,5949,35091,1937.0,387.0,16.0,0.0,0.0,0.0,6.0,0.0,0.0,409.0,68,23,
BWN,KT2A,BWNKT2A,TRAFO UNION,N407930,230/115/22,200,2006.0,2022-05-12,2022-05-20,3265,43441,2332.0,300.0,35.0,7.0,0.0,14.0,5.0,0.0,10.0,371.0,62,9,
BWN,KT2A,BWNKT2A,TRAFO UNION,N407930,230/115/22,200,2006.0,2022-12-16,2023-01-07,7812,30859,2696.0,493.0,26.0,8.0,0.0,0.0,2.0,0.0,5.0,534.0,54,5,
BWN,KT2A,BWNKT2A,TRAFO UNION,N407930,230/115/22,200,2006.0,2023-06-24,2023-06-29,6958,46224,3278.0,541.0,22.0,19.0,0.0,1.0,4.0,0.0,4.0,591.0,60,7,
BWN,KT2A,BWNKT2A,TRAFO UNION,N407930,230/115/22,200,2006.0,2024-03-10,2024-04-09,7986,37584,4132.0,576.0,24.0,26.0,0.0,28.0,9.0,52.0,15.0,730.0,55,7,
BWN,KT3A,BWNKT3A,FUJI,A1E69002T3-1,230/115,200,2011.0,2019-03-30,2019-04-07,9152,43102,1857.0,527.0,17.0,5.0,0.0,0.0,8.0,0.0,0.0,557.0,49,15,-
BWN,KT3A,BWNKT3A,FUJI,A1E69002T3-1,230/115,200,2011.0,2021-05-23,2021-07-20,9063,43450,3462.0,670.0,21.0,0.0,0.0,0.0,5.0,0.0,0.0,696.0,62,15,
BWN,KT3A,BWNKT3A,FUJI,A1E69002T3-1,230/115,200,2011.0,2022-05-12,2022-05-20,5584,49651,3479.0,459.0,39.0,7.0,0.0,18.0,4.0,27.0,12.0,566.0,60,10,
BWN,KT3A,BWNKT3A,FUJI,A1E69002T3-1,230/115,200,2011.0,2022-12-16,2023-01-06,7048,42360,5897.0,801.0,18.0,6.0,0.0,0.0,4.0,0.0,12.0,841.0,50,14,
BWN,KT3A,BWNKT3A,FUJI,A1E69002T3-1,230/115,200,2011.0,2023-06-24,2023-06-29,7479,48229,6023.0,896.0,24.0,24.0,0.0,0.0,5.0,0.0,8.0,957.0,60,6,
BWN,KT3A,BWNKT3A,FUJI,A1E69002T3-1,230/115,200,2011.0,2024-03-10,2024-04-11,7312,42486,4690.0,592.0,7.0,22.0,0.0,3.0,7.0,56.0,28.0,715.0,54,10,
BWN,KT4A,BWNKT4A,DAIHEN,5BK014062,230,200,2010.0,2021-05-23,2021-07-20,7284,35242,1905.0,164.0,19.0,12.0,0.0,0.0,21.0,0.0,0.0,216.0,61,15,
BWN,KT4A,BWNKT4A,DAIHEN,5BK014062,230,200,2010.0,2022-05-12,2022-05-20,5624,44425,2057.0,94.0,29.0,18.0,0.0,24.0,27.0,2.0,0.0,194.0,62,5,
BWN,KT4A,BWNKT4A,DAIHEN,5BK014062,230,200,2010.0,2022-12-16,2023-01-06,7618,38432,3121.0,131.0,13.0,20.0,0.0,0.0,29.0,2.0,17.0,212.0,52,14,
BWN,KT4A,BWNKT4A,DAIHEN,5BK014062,230,200,2010.0,2023-06-24,2023-06-29,5968,40887,2516.0,184.0,22.0,35.0,0.0,1.0,43.0,1.0,0.0,286.0,58,6,
BWN,KT4A,BWNKT4A,DAIHEN,5BK014062,230,200,2010.0,2024-03-10,2024-04-09,8012,43096,3180.0,214.0,20.0,52.0,0.0,75.0,113.0,62.0,45.0,581.0,56,7,
CA,KT1A,CAKT1A,MEIDEN,8R8394T1,115/22,50,2009.0,2019-01-18,2019-03-08,8217,41902,681.0,77.0,13.0,58.0,0.0,7.0,217.0,0.0,151.0,523.0,66,27,-
CA,KT1A,CAKT1A,MEIDEN,8R8394T1,115/22,50,2009.0,2021-01-15,2021-01-31,5840,144690,1483.0,63.0,22.0,106.0,0.0,3.0,457.0,33.0,322.0,1006.0,,12,
CA,KT1A,CAKT1A,MEIDEN,8R8394T1,115/22,50,2009.0,2022-01-21,2022-02-05,8510,75410,1504.0,73.0,15.0,89.0,0.0,4.0,398.0,16.0,341.0,936.0,50,22,
CA,KT1A,CAKT1A,MEIDEN,8R8394T1,115/22,50,2009.0,2023-01-20,2023-01-27,6737,74082,1574.0,119.0,33.0,165.0,0.0,11.0,617.0,19.0,379.0,1343.0,48,8,
CA,KT1A,CAKT1A,MEIDEN,8R8394T1,115/22,50,2009.0,2024-01-18,2024-01-30,8497,84943,1465.0,131.0,14.0,174.0,0.0,14.0,719.0,21.0,379.0,1452.0,48,10,
CA,KT2A,CAKT2A,MEIDEN,8P9095T2,115/22,50,2006.0,2019-01-18,2019-03-08,7512,41843,1517.0,93.0,21.0,53.0,0.0,0.0,128.0,0.0,57.0,352.0,49,20,-
CA,KT2A,CAKT2A,MEIDEN,8P9095T2,115/22,50,2006.0,2021-02-13,2021-03-01,7024,84917,1961.0,162.0,5.0,72.0,0.0,4.0,202.0,0.0,96.0,541.0,52,17,
CA,KT2A,CAKT2A,MEIDEN,8P9095T2,115/22,50,2006.0,2022-01-20,2022-02-05,7800,86740,2134.0,150.0,1.0,59.0,0.0,1.0,156.0,41.0,116.0,524.0,48,12,
CA,KT2A,CAKT2A,MEIDEN,8P9095T2,115/22,50,2006.0,2023-01-20,2023-01-27,7056,89458,2246.0,188.0,18.0,118.0,0.0,7.0,256.0,6.0,121.0,714.0,47,6,
CA,KT2A,CAKT2A,MEIDEN,8P9095T2,115/22,50,2006.0,2024-01-18,2024-01-30,10007,94218,1662.0,176.0,3.0,103.0,0.0,9.0,236.0,12.0,114.0,653.0,44,8,
CB,KT1A,CBKT1A,MEIDEN,8P9089T1,115/22,50,2004.0,2019-11-08,2019-11-24,7520,62670,4800.0,180.0,18.0,122.0,0.0,0.0,493.0,35.0,306.0,1154.0,24,10,-
CB,KT1A,CBKT1A,MEIDEN,8P9089T1,115/22,50,2004.0,2022-05-20,2022-06-06,5479,46278,3532.0,65.0,11.0,24.0,0.0,4.0,145.0,0.0,54.0,303.0,65,10,
CB,KT1A,CBKT1A,MEIDEN,8P9089T1,115/22,50,2004.0,2022-12-15,2023-01-06,5691,31604,4152.0,61.0,3.0,31.0,0.0,19.0,119.0,2.0,113.0,348.0,50,8,
CB,KT1A,CBKT1A,MEIDEN,8P9089T1,115/22,50,2004.0,2023-05-20,2023-05-26,4369,34642,3591.0,81.0,2.0,42.0,0.0,2.0,150.0,5.0,158.0,440.0,54,11,
CB,KT1A,CBKT1A,MEIDEN,8P9089T1,115/22,50,2004.0,2024-04-22,2024-04-24,6130,26260,4307.0,93.0,204.0,118.0,0.0,6.0,324.0,88.0,284.0,1117.0,45,7,
CB,KT2A,CBKT2A,MEIDEN,8R8408T1,115/22,50,2007.0,2019-11-08,2019-11-24,4350,33520,1300.0,192.0,10.0,68.0,0.0,0.0,125.0,36.0,88.0,519.0,62,9,-
CB,KT2A,CBKT2A,MEIDEN,8R8408T1,115/22,50,2007.0,2022-05-20,2022-06-06,6971,21619,3456.0,132.0,7.0,25.0,0.0,0.0,66.0,0.0,19.0,249.0,68,13,
CB,KT2A,CBKT2A,MEIDEN,8R8408T1,115/22,50,2007.0,2022-12-15,2023-01-06,5551,24895,3291.0,84.0,3.0,23.0,0.0,0.0,42.0,0.0,34.0,186.0,57,10,
CB,KT2A,CBKT2A,MEIDEN,8R8408T1,115/22,50,2007.0,2023-05-20,2023-05-26,4245,25726,2852.0,82.0,1.0,35.0,0.0,1.0,62.0,0.0,42.0,223.0,58,7,
CB,KT2A,CBKT2A,MEIDEN,8R8408T1,115/22,50,2007.0,2024-04-22,2024-04-24,5780,23900,3481.0,152.0,4.0,88.0,0.0,4.0,151.0,17.0,121.0,537.0,64,7,
CBD,KT1A,CBDKT1A,ABB,57015,115/22,50,2015.0,2022-04-10,2022-04-17,21958,54390,3811.0,718.0,9.0,2.0,0.0,6.0,7.0,0.0,0.0,742.0,60,10,
CBD,KT1A,CBDKT1A,ABB,57015,115/22,50,2015.0,2022-10-07,2022-11-03,14776,32001,3068.0,797.0,9.0,4.0,0.0,5.0,3.0,0.0,0.0,818.0,49,15,
CBD,KT1A,CBDKT1A,ABB,57015,115/22,50,2015.0,2023-05-28,2023-06-03,15876,69588,3804.0,864.0,5.0,4.0,0.0,6.0,3.0,2.0,1.0,885.0,50,5,
CBD,KT1A,CBDKT1A,ABB,57015,115/22,50,2015.0,2024-05-18,2024-06-03,36880,50610,3808.0,826.0,5.0,11.0,0.0,8.0,1.0,25.0,0.0,876.0,49,12,
CBD,KT2A,CBDKT2A,ABB,57016,115/22,50,2015.0,2019-10-19,2019-11-11,19820,56382,1651.0,331.0,47.0,0.0,0.0,11.0,0.0,0.0,0.0,389.0,44,12,-
CBD,KT2A,CBDKT2A,ABB,57016,115/22,50,2015.0,2022-04-10,2022-04-17,14755,50878,3344.0,781.0,12.0,4.0,0.0,14.0,4.0,0.0,0.0,815.0,48,6,
CBD,KT2A,CBDKT2A,ABB,57016,115/22,50,2015.0,2022-10-07,2022-11-03,20999,54576,2395.0,788.0,7.0,4.0,0.0,11.0,6.0,0.0,0.0,816.0,40,18,
CBD,KT2A,CBDKT2A,ABB,57016,115/22,50,2015.0,2023-03-18,2023-03-25,28227,58722,2519.0,672.0,4.0,10.0,0.0,27.0,9.0,0.0,0.0,722.0,40,6,
CBD,KT2A,CBDKT2A,ABB,57016,115/22,50,2015.0,2023-05-28,2023-06-03,11011,67644,3060.0,850.0,4.0,6.0,0.0,14.0,6.0,6.0,2.0,888.0,40,15,
CBD,KT2A,CBDKT2A,ABB,57016,115/22,50,2015.0,2024-05-18,2024-06-03,36680,51900,3483.0,714.0,3.0,20.0,0.0,18.0,6.0,25.0,5.0,791.0,48,15,
CC,KT1A,CCKT1A,MITSUBISHI,573076,115/22,40,1998.0,2020-01-23,2020-02-03,2108,69204,5998.0,237.0,71.0,236.0,0.0,17.0,543.0,38.0,301.0,1443.0,68,22,
CC,KT1A,CCKT1A,MITSUBISHI,573076,115/22,40,1998.0,2022-01-22,2022-01-28,3264,52248,4838.0,196.0,80.0,99.0,0.0,0.0,291.0,0.0,176.0,842.0,72,18,
CC,KT1A,CCKT1A,MITSUBISHI,573076,115/22,40,1998.0,2022-07-07,2022-07-14,4580,55950,4517.0,167.0,89.0,97.0,0.0,1.0,296.0,8.0,178.0,836.0,57,18,
CC,KT1A,CCKT1A,MITSUBISHI,573076,115/22,40,1998.0,2023-01-15,2023-01-20,4361,41600,4639.0,177.0,88.0,132.0,0.0,10.0,366.0,26.0,182.0,981.0,,10,
CC,KT1A,CCKT1A,MITSUBISHI,573076,115/22,40,1998.0,2023-03-04,2023-03-12,3236,49665,4706.0,180.0,77.0,112.0,0.0,6.0,306.0,8.0,189.0,878.0,57,16,โครงการวิจัยหม้อแปลง
CC,KT2A,CCKT2A,MITSUBISHI,573075,115/22,40,1998.0,2020-01-23,2020-02-03,3297,45621,2720.0,207.0,44.0,28.0,0.0,0.0,39.0,11.0,59.0,388.0,66,22,
CC,KT2A,CCKT2A,MITSUBISHI,573075,115/22,40,1998.0,2021-05-21,2021-06-06,6800,26290,2800.0,220.0,37.0,1.0,0.0,0.0,0.0,0.0,0.0,258.0,,20,หลังทดสอบทางไฟฟ้า
CC,KT2A,CCKT2A,MITSUBISHI,573075,115/22,40,1998.0,2022-01-22,2022-01-28,2373,22795,2291.0,207.0,44.0,15.0,0.0,0.0,18.0,0.0,10.0,294.0,65,25,
CC,KT2A,CCKT2A,MITSUBISHI,573075,115/22,40,1998.0,2022-07-07,2022-07-14,4980,37110,2463.0,244.0,55.0,18.0,0.0,14.0,28.0,6.0,16.0,381.0,72,21,
CC,KT2A,CCKT2A,MITSUBISHI,573075,115/22,40,1998.0,2023-01-15,2023-01-20,4229,21271,3102.0,271.0,81.0,39.0,0.0,3.0,51.0,12.0,25.0,482.0,54,12,
CC,KT3A,CCKT3A,MITSUBISHI,573071,115/22,40,1998.0,2020-01-23,2020-02-03,1859,47165,3592.0,151.0,56.0,76.0,0.0,10.0,276.0,89.0,134.0,792.0,74,9,
CC,KT3A,CCKT3A,MITSUBISHI,573071,115/22,40,1998.0,2022-01-22,2022-01-28,5384,53081,3281.0,89.0,15.0,43.0,0.0,1.0,155.0,0.0,97.0,400.0,30,14,
CC,KT3A,CCKT3A,MITSUBISHI,573071,115/22,40,1998.0,2023-01-15,2023-01-20,5358,35047,3932.0,124.0,15.0,53.0,0.0,7.0,183.0,63.0,49.0,494.0,,5,Tx. COLD STANDBY
CHW,KT1A,CHWKT1A,SIEMENS,N408177,230/121/22,300,2009.0,2019-05-27,2019-05-31,6571,44596,3481.0,517.0,23.0,12.0,0.0,2.0,8.0,2.0,6.0,570.0,65,8,-
CHW,KT1A,CHWKT1A,SIEMENS,N408177,230/121/22,300,2009.0,2019-11-10,2019-12-14,11064,51685,3445.0,445.0,13.0,9.0,0.0,0.0,9.0,2.0,8.0,486.0,60,11,-
CHW,KT1A,CHWKT1A,SIEMENS,N408177,230/121/22,300,2009.0,2020-11-08,2020-11-21,5174,52016,2594.0,450.0,32.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,,8,
CHW,KT1A,CHWKT1A,SIEMENS,N408177,230/121/22,300,2009.0,2021-06-12,2021-08-16,7212,57935,5182.0,881.0,21.0,12.0,0.0,28.0,12.0,0.0,0.0,954.0,70,12,
CHW,KT1A,CHWKT1A,SIEMENS,N408177,230/121/22,300,2009.0,2021-11-07,2021-11-18,5400,46900,7342.0,741.0,8.0,8.0,0.0,0.0,10.0,5.0,14.0,786.0,60,,
CHW,KT1A,CHWKT1A,SIEMENS,N408177,230/121/22,300,2009.0,2022-05-27,2022-06-03,5025,63842,6088.0,806.0,23.0,10.0,0.0,16.0,11.0,2.0,22.0,890.0,60,7,
CHW,KT1A,CHWKT1A,SIEMENS,N408177,230/121/22,300,2009.0,2022-11-25,2022-11-28,8454,62570,6296.0,1081.0,18.0,20.0,0.0,0.0,11.0,0.0,4.0,1134.0,60,4,
CHW,KT1A,CHWKT1A,SIEMENS,N408177,230/121/22,300,2009.0,2023-05-18,2023-05-22,8650,70870,6389.0,1024.0,11.0,33.0,0.0,0.0,10.0,0.0,15.0,1093.0,65,7,
CHW,KT1A,CHWKT1A,SIEMENS,N408177,230/121/22,300,2009.0,2023-11-06,2023-12-15,9205,75242,3019.0,272.0,2.0,5.0,0.0,5.0,6.0,19.0,7.0,316.0,66,10,
CHW,KT1A,CHWKT1A,SIEMENS,N408177,230/121/22,300,2009.0,2024-06-04,2024-06-07,9993,57714,7435.0,931.0,21.0,15.0,0.0,7.0,6.0,0.0,0.0,980.0,65,5,
CHW,KT2A,CHWKT2A,TRAFO UNION,N408034,230/121/22,300,2009.0,2019-05-27,2019-05-31,6428,32573,2133.0,331.0,30.0,3.0,0.0,1.0,1.0,1.0,2.0,369.0,65,8,-
CHW,KT2A,CHWKT2A,TRAFO UNION,N408034,230/121/22,300,2009.0,2019-11-10,2019-12-14,7552,33300,2323.0,264.0,28.0,0.0,0.0,0.0,1.0,1.0,3.0,297.0,60,10,-
CHW,KT2A,CHWKT2A,TRAFO UNION,N408034,230/121/22,300,2009.0,2020-11-08,2020-11-21,5523,39061,1690.0,157.0,23.0,4.0,0.0,0.0,1.0,0.0,4.0,189.0,66,6,
CHW,KT2A,CHWKT2A,TRAFO UNION,N408034,230/121/22,300,2009.0,2021-06-12,2021-08-16,8967,31193,2888.0,288.0,22.0,0.0,0.0,0.0,8.0,0.0,0.0,318.0,70,16,
CHW,KT2A,CHWKT2A,TRAFO UNION,N408034,230/121/22,300,2009.0,2021-11-07,2021-11-18,4690,23420,5062.0,399.0,18.0,5.0,0.0,0.0,2.0,7.0,10.0,441.0,60,,
CHW,KT2A,CHWKT2A,TRAFO UNION,N408034,230/121/22,300,2009.0,2022-05-27,2022-06-03,5919,31334,4538.0,289.0,36.0,7.0,0.0,5.0,3.0,6.0,9.0,375.0,61,7,
